audit_id,priority_rank,priority_name,priority_note,manual_check_status,manual_final_label,manual_final_dimension,manual_decision,manual_note,comment,clean_text,mudah digunakan (P1),memenuhi kebutuhan (P3),label_umux,actual_umux_dimension,suggested_label,suggested_dimension,label_change_direction,predicted_umux_label,predicted_umux_dimension,is_prediction_correct,audit_reason,audit_note,word_count,matched_general_praise,matched_usefulness,matched_ease,matched_negative_usability,sentiment_category,vader_compound,umux_lite_score_1_7,rating,user,date,likes,label UMUX,label,vader_neg,vader_neu,vader_pos,umux_score_category,is_umux_relevant,review_text_lower,audit_text,has_general_praise,has_usefulness_keyword,has_ease_keyword,has_negative_usability_pattern,is_suggestion_different
3611,1,P1 - Different suggestion and wrong prediction,Prioritas tertinggi: saran label berbeda dari label aktual dan prediksi model juga salah.,,,,,,APLIKASI INI SANGAT MEMBANTU MANTAP SEKALI BROðŸ‘_x008d_ðŸ‘_x008d_ðŸ‘_x008d_ðŸ‘_x008d_,aplikasi sangat bantu mantap sekali bro x d x d x d x d,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,0 -> 1,1,Usefulness,False,label_0_contains_usefulness_keyword,"Label aktual tidak relevan, tetapi komentar mengandung indikasi usefulness atau manfaat aplikasi.",7,mantap,"bantu, membantu",,,positive,0.5423,5.63,5,ZAHRA,2026-05-14 05:18:22,0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.222,0.778,high,True,aplikasi ini sangat membantu mantap sekali broðÿ‘_x008d_ðÿ‘_x008d_ðÿ‘_x008d_ðÿ‘_x008d_,aplikasi ini sangat membantu mantap sekali broðÿ‘_x008d_ðÿ‘_x008d_ðÿ‘_x008d_ðÿ‘_x008d_ aplikasi sangat bantu mantap sekali bro x d x d x d x d,True,True,False,False,True
3614,1,P1 - Different suggestion and wrong prediction,Prioritas tertinggi: saran label berbeda dari label aktual dan prediksi model juga salah.,,,,,,Lebih simple dan update,lebih simple update,1,1,3,Usefulness + Ease of Use,2,Ease of Use,3 -> 2,2,Ease of Use,False,label_3_only_ease_detected,"Label aktual gabungan, tetapi keyword yang terdeteksi lebih dominan ease of use saja.",4,,,simple,,positive,0.875,6.62,5,ade sayadi,2026-05-14 04:25:28,0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,True,lebih simple dan update,lebih simple dan update lebih simple update,False,False,True,False,True
3619,4,P4 - Label 0 contains usefulness keyword,Label tidak relevan perlu dicek karena komentar mengandung indikasi usefulness atau manfaat aplikasi.,,,,,,proses klem JHT cepat lewat hp,proses klem jht cepat lewat hp,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,0 -> 1,0,Tidak relevan dengan UMUX-Lite,True,label_0_contains_usefulness_keyword,"Label aktual tidak relevan, tetapi komentar mengandung indikasi usefulness atau manfaat aplikasi.",6,,jht,,,positive,0.4404,5.32,5,Supri Wanto,2026-05-14 03:31:53,0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.256,0.744,high,False,proses klem jht cepat lewat hp,proses klem jht cepat lewat hp proses klem jht cepat lewat hp,False,True,False,False,True
3620,4,P4 - Label 0 contains usefulness keyword,Label tidak relevan perlu dicek karena komentar mengandung indikasi usefulness atau manfaat aplikasi.,,,,,,aq ksih bintang 4 dulu.saran aq kalau bisa saldo pencairannya harus di naikkan lagi sampai 20 ke atas,aq ksih bintang dulu saran aq kalau bisa saldo cair naik atas,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,0 -> 1,0,Tidak relevan dengan UMUX-Lite,True,label_0_contains_usefulness_keyword,"Label aktual tidak relevan, tetapi komentar mengandung indikasi usefulness atau manfaat aplikasi.",18,,"cair, pencairan, saldo",,,negative,-0.4588,2.62,4,irham Yyy,2026-05-14 02:46:38,0,Tidak relevan dengan pertanyaan manapun,0,0.436,0.385,0.179,low,False,aq ksih bintang 4 dulu.saran aq kalau bisa saldo pencairannya harus di naikkan lagi sampai 20 ke atas,aq ksih bintang 4 dulu.saran aq kalau bisa saldo pencairannya harus di naikkan lagi sampai 20 ke atas aq ksih bintang dulu saran aq kalau bisa saldo cair naik atas,False,True,False,False,True
3621,1,P1 - Different suggestion and wrong prediction,Prioritas tertinggi: saran label berbeda dari label aktual dan prediksi model juga salah.,,,,,,sangat mudah dan baik,sangat mudah baik,1,1,3,Usefulness + Ease of Use,2,Ease of Use,3 -> 2,2,Ease of Use,False,label_3_only_ease_detected,"Label aktual gabungan, tetapi keyword yang terdeteksi lebih dominan ease of use saja.",4,baik,,mudah,,negative,-0.5267,2.42,5,nuansa nuansa,2026-05-14 02:32:36,0,Relevan dengan P1 dan P3,3,0.405,0.595,0.0,low,True,sangat mudah dan baik,sangat mudah dan baik sangat mudah baik,True,False,True,False,True
3622,1,P1 - Different suggestion and wrong prediction,Prioritas tertinggi: saran label berbeda dari label aktual dan prediksi model juga salah.,,,,,,akses mudah,akses mudah,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,0 -> 2,2,Ease of Use,False,label_0_contains_ease_keyword,"Label aktual tidak relevan, tetapi komentar mengandung indikasi ease of use atau masalah penggunaan aplikasi.",2,,,"akses, mudah",,neutral,0.0,4.0,5,Susila Wati,2026-05-14 02:06:43,0,Tidak relevan dengan pertanyaan manapun,0,0.0,1.0,0.0,moderate,True,akses mudah,akses mudah akses mudah,False,False,True,False,True
3627,5,P5 - Label 3 dimension check,Label gabungan perlu dicek apakah benar mengandung usefulness dan ease of use sekaligus.,,,,,,ok simple cepat akurat,simple cepat akurat,1,1,3,Usefulness + Ease of Use,2,Ease of Use,3 -> 2,3,Usefulness + Ease of Use,True,label_3_only_ease_detected,"Label aktual gabungan, tetapi keyword yang terdeteksi lebih dominan ease of use saja.",4,ok,,simple,,positive,0.5267,5.58,5,anam choi,2026-05-14 01:32:44,0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,True,ok simple cepat akurat,ok simple cepat akurat simple cepat akurat,True,False,True,False,True
3628,5,P5 - Label 3 dimension check,Label gabungan perlu dicek apakah benar mengandung usefulness dan ease of use sekaligus.,,,,,,tolong diperbaiki sistemnya habis pembaruan malah gajelas sistem nya,baik sistem habis baru malah gajelas sistem nya,1,1,3,Usefulness + Ease of Use,2,Ease of Use,3 -> 2,3,Usefulness + Ease of Use,True,label_3_only_ease_detected,"Label aktual gabungan, tetapi keyword yang terdeteksi lebih dominan ease of use saja.",9,baik,,jelas,,positive,0.4588,5.38,2,Dedy M,2026-05-14 01:29:33,1,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,True,tolong diperbaiki sistemnya habis pembaruan malah gajelas sistem nya,tolong diperbaiki sistemnya habis pembaruan malah gajelas sistem nya baik sistem habis baru malah gajelas sistem nya,True,False,True,False,True
3629,1,P1 - Different suggestion and wrong prediction,Prioritas tertinggi: saran label berbeda dari label aktual dan prediksi model juga salah.,,,,,,bagus,bagus,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,1 -> 0,0,Tidak relevan dengan UMUX-Lite,False,label_1_general_praise_only,"Label aktual Usefulness, tetapi komentar tampak hanya pujian umum. Cek apakah lebih tepat menjadi tidak relevan UMUX-Lite.",1,bagus,,,,positive,0.891,6.67,4,Sugeng Widodo,2026-05-14 01:22:36,0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.086,0.914,high,False,bagus,bagus bagus,True,False,False,False,True
3631,1,P1 - Different suggestion and wrong prediction,Prioritas tertinggi: saran label berbeda dari label aktual dan prediksi model juga salah.,,,,,,"aplikasi yang bagus, terus improve dari waktu ke waktu",aplikasi bagus terus improve waktu waktu,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,1 -> 0,0,Tidak relevan dengan UMUX-Lite,False,label_1_general_praise_only,"Label aktual Usefulness, tetapi komentar tampak hanya pujian umum. Cek apakah lebih tepat menjadi tidak relevan UMUX-Lite.",9,bagus,,,,positive,0.5574,5.67,4,Prastowo Suprihantoro,2026-05-14 00:31:30,0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.581,0.419,high,False,"aplikasi yang bagus, terus improve dari waktu ke waktu","aplikasi yang bagus, terus improve dari waktu ke waktu aplikasi bagus terus improve waktu waktu",True,False,False,False,True
3633,1,P1 - Different suggestion and wrong prediction,Prioritas tertinggi: saran label berbeda dari label aktual dan prediksi model juga salah.,,,,,,"ini aplikasi banyak banget update nya perasaan sama aja ga ada perubahan, malah saat pengklaiman jmo malah salalu dipersulit",aplikasi banyak banget update nya asa sama aja tidak ubah malah klaim jmo malah salalu sulit,0,1,1,Usefulness,3,Usefulness + Ease of Use,1 -> 3,2,Ease of Use,False,single_dimension_label_contains_both,"Label aktual hanya satu dimensi, tetapi komentar mengandung indikasi usefulness dan ease of use.",19,,klaim,sulit,,negative,-0.296,3.11,1,Ogi Majalengka,2026-05-13 23:57:40,0,Relevan dengan P3 (memenuhi kebutuhan),2,0.214,0.583,0.204,moderate,True,"ini aplikasi banyak banget update nya perasaan sama aja ga ada perubahan, malah saat pengklaiman jmo malah salalu dipersulit","ini aplikasi banyak banget update nya perasaan sama aja ga ada perubahan, malah saat pengklaiman jmo malah salalu dipersulit aplikasi banyak banget update nya asa sama aja tidak ubah malah klaim jmo malah salalu sulit",False,True,True,False,True
3634,5,P5 - Label 3 dimension check,Label gabungan perlu dicek apakah benar mengandung usefulness dan ease of use sekaligus.,,,,,,"jmo saya tidak bisa dibuka,saya sdh ikuti petunjuknya bahkan sdh saya uninstal trs saya instal lagi tp tetap gak bisa di buka",jmo tidak bisa buka sdh ikut tunjuk bahkan sdh uninstal trs instal tp tetap tidak bisa buka,1,1,3,Usefulness + Ease of Use,2,Ease of Use,3 -> 2,3,Usefulness + Ease of Use,True,label_3_only_ease_detected,"Label aktual gabungan, tetapi keyword yang terdeteksi lebih dominan ease of use saja.",22,,,"buka, gak bisa, tidak bisa","tidak bisa buka, tidak bisa dibuka",positive,0.4215,5.26,5,Arif Iskandar,2026-05-13 23:34:57,0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,True,"jmo saya tidak bisa dibuka,saya sdh ikuti petunjuknya bahkan sdh saya uninstal trs saya instal lagi tp tetap gak bisa di buka","jmo saya tidak bisa dibuka,saya sdh ikuti petunjuknya bahkan sdh saya uninstal trs saya instal lagi tp tetap gak bisa di buka jmo tidak bisa buka sdh ikut tunjuk bahkan sdh uninstal trs instal tp tetap tidak bisa buka",False,False,True,True,True
3635,3,P3 - Label 0 contains ease keyword,Label tidak relevan perlu dicek karena komentar mengandung indikasi ease of use atau masalah penggunaan.,,,,,,aksessnya susah,aksessnya susah,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,0 -> 2,0,Tidak relevan dengan UMUX-Lite,True,label_0_contains_ease_keyword,"Label aktual tidak relevan, tetapi komentar mengandung indikasi ease of use atau masalah penggunaan aplikasi.",2,,,"akses, susah",,positive,0.7579,6.27,3,Sri Suratmini,2026-05-13 22:26:37,0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.118,0.882,high,False,aksessnya susah,aksessnya susah aksessnya susah,False,False,True,False,True
3637,1,P1 - Different suggestion and wrong prediction,Prioritas tertinggi: saran label berbeda dari label aktual dan prediksi model juga salah.,,,,,,"sangat membantu, dan mudah untuk dimengerti",sangat bantu mudah erti,0,1,1,Usefulness,3,Usefulness + Ease of Use,1 -> 3,3,Usefulness + Ease of Use,False,single_dimension_label_contains_both,"Label aktual hanya satu dimensi, tetapi komentar mengandung indikasi usefulness dan ease of use.",6,,"bantu, membantu",mudah,,negative,-0.4588,2.62,5,Santo Ubaldus,2026-05-13 20:32:05,0,Relevan dengan P3 (memenuhi kebutuhan),2,0.5,0.341,0.159,low,True,"sangat membantu, dan mudah untuk dimengerti","sangat membantu, dan mudah untuk dimengerti sangat bantu mudah erti",False,True,True,False,True
3642,2,P2 - Label 1 general praise,Label Usefulness perlu dicek karena komentar tampak hanya pujian umum.,,,,,,semua jauh lebih baik,semua jauh lebih baik,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,1 -> 0,1,Usefulness,True,label_1_general_praise_only,"Label aktual Usefulness, tetapi komentar tampak hanya pujian umum. Cek apakah lebih tepat menjadi tidak relevan UMUX-Lite.",4,baik,,,,negative,-0.4588,2.62,5,Coklat Manis Chanel,2026-05-13 15:36:12,0,Relevan dengan P3 (memenuhi kebutuhan),2,0.5,0.341,0.159,low,True,semua jauh lebih baik,semua jauh lebih baik semua jauh lebih baik,True,False,False,False,True
3645,2,P2 - Label 1 general praise,Label Usefulness perlu dicek karena komentar tampak hanya pujian umum.,,,,,,mntap sngat puas,mntap sngat puas,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,1 -> 0,1,Usefulness,True,label_1_general_praise_only,"Label aktual Usefulness, tetapi komentar tampak hanya pujian umum. Cek apakah lebih tepat menjadi tidak relevan UMUX-Lite.",3,puas,,,,positive,0.8885,6.67,5,Arga Winata,2026-05-13 14:00:00,0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.08,0.92,high,True,mntap sngat puas,mntap sngat puas mntap sngat puas,True,False,False,False,True
3646,2,P2 - Label 1 general praise,Label Usefulness perlu dicek karena komentar tampak hanya pujian umum.,,,,,,info nya bagus,info nya bagus,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,1 -> 0,1,Usefulness,True,label_1_general_praise_only,"Label aktual Usefulness, tetapi komentar tampak hanya pujian umum. Cek apakah lebih tepat menjadi tidak relevan UMUX-Lite.",3,bagus,,,,negative,-0.6908,1.93,5,Herry Supriadi,2026-05-13 13:45:47,0,Relevan dengan P3 (memenuhi kebutuhan),2,0.61,0.244,0.146,low,True,info nya bagus,info nya bagus info nya bagus,True,False,False,False,True
3648,3,P3 - Label 0 contains ease keyword,Label tidak relevan perlu dicek karena komentar mengandung indikasi ease of use atau masalah penggunaan.,,,,,,jelek banget aplikasi gak bisa daftar akun,jelek banget aplikasi tidak bisa daftar akun,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,0 -> 2,0,Tidak relevan dengan UMUX-Lite,True,label_0_contains_ease_keyword,"Label aktual tidak relevan, tetapi komentar mengandung indikasi ease of use atau masalah penggunaan aplikasi.",7,,,"daftar, gak bisa, tidak bisa","aplikasi tidak bisa, tidak bisa daftar",neutral,0.0,4.0,1,Siti Liza,2026-05-13 13:36:24,0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,0.0,moderate,False,jelek banget aplikasi gak bisa daftar akun,jelek banget aplikasi gak bisa daftar akun jelek banget aplikasi tidak bisa daftar akun,False,False,True,True,True
3649,5,P5 - Label 3 dimension check,Label gabungan perlu dicek apakah benar mengandung usefulness dan ease of use sekaligus.,,,,,,cepat jelas dan transparan,cepat jelas transparan,1,1,3,Usefulness + Ease of Use,2,Ease of Use,3 -> 2,3,Usefulness + Ease of Use,True,label_3_only_ease_detected,"Label aktual gabungan, tetapi keyword yang terdeteksi lebih dominan ease of use saja.",4,,,jelas,,neutral,0.0,4.0,5,Babank Bucex,2026-05-13 13:31:05,0,Relevan dengan P1 dan P3,3,0.0,0.0,0.0,moderate,True,cepat jelas dan transparan,cepat jelas dan transparan cepat jelas transparan,False,False,True,False,True
3654,2,P2 - Label 1 general praise,Label Usefulness perlu dicek karena komentar tampak hanya pujian umum.,,,,,,sangat puas sekali,sangat puas sekali,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,1 -> 0,1,Usefulness,True,label_1_general_praise_only,"Label aktual Usefulness, tetapi komentar tampak hanya pujian umum. Cek apakah lebih tepat menjadi tidak relevan UMUX-Lite.",3,puas,,,,positive,0.4767,5.43,5,Suma Mulyono,2026-05-13 11:51:23,0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,True,sangat puas sekali,sangat puas sekali sangat puas sekali,True,False,False,False,True
3655,1,P1 - Different suggestion and wrong prediction,Prioritas tertinggi: saran label berbeda dari label aktual dan prediksi model juga salah.,,,,,,udah lumayan,udah lumayan,1,1,3,Usefulness + Ease of Use,0,Tidak relevan dengan UMUX-Lite,3 -> 0,0,Tidak relevan dengan UMUX-Lite,False,label_3_no_clear_dimension_keyword,"Label aktual gabungan, tetapi tidak terdeteksi keyword usefulness atau ease of use yang jelas.",2,,,,,positive,0.5267,5.58,4,Dira Tunggara Sinaga,2026-05-13 11:45:28,0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,False,udah lumayan,udah lumayan udah lumayan,False,False,False,False,True
3656,1,P1 - Different suggestion and wrong prediction,Prioritas tertinggi: saran label berbeda dari label aktual dan prediksi model juga salah.,,,,,,sekarang makin susah aja ngambil hak kita di bpjstk katanya jmo mudah dan cepat faktanya dipersulit padahal hak kita sendiri aneh,sekarang makin susah aja ngambil hak bpjstk kata jmo mudah cepat fakta sulit padahal hak sendiri aneh,1,0,2,Ease of Use,3,Usefulness + Ease of Use,2 -> 3,3,Usefulness + Ease of Use,False,single_dimension_label_contains_both,"Label aktual hanya satu dimensi, tetapi komentar mengandung indikasi usefulness dan ease of use.",21,,bpjs,"mudah, sulit, susah",,positive,0.4588,5.38,1,Rosiyana Ligung lor,2026-05-13 11:33:20,0,Relevan dengan P1 (mudah digunakan),1,0.0,0.25,0.75,high,True,sekarang makin susah aja ngambil hak kita di bpjstk katanya jmo mudah dan cepat faktanya dipersulit padahal hak kita sendiri aneh,sekarang makin susah aja ngambil hak kita di bpjstk katanya jmo mudah dan cepat faktanya dipersulit padahal hak kita sendiri aneh sekarang makin susah aja ngambil hak bpjstk kata jmo mudah cepat fakta sulit padahal hak sendiri aneh,False,True,True,False,True
3658,3,P3 - Label 0 contains ease keyword,Label tidak relevan perlu dicek karena komentar mengandung indikasi ease of use atau masalah penggunaan.,,,,,,Lambat,lambat,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,0 -> 2,0,Tidak relevan dengan UMUX-Lite,True,label_0_contains_ease_keyword,"Label aktual tidak relevan, tetapi komentar mengandung indikasi ease of use atau masalah penggunaan aplikasi.",1,,,lambat,,positive,0.5267,5.58,1,Muhammad Rahman,2026-05-13 11:10:38,0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.227,0.773,high,False,lambat,lambat lambat,False,False,True,False,True
3659,1,P1 - Different suggestion and wrong prediction,Prioritas tertinggi: saran label berbeda dari label aktual dan prediksi model juga salah.,,,,,,Bagus aplikasinya,bagus aplikasi,1,1,3,Usefulness + Ease of Use,0,Tidak relevan dengan UMUX-Lite,3 -> 0,0,Tidak relevan dengan UMUX-Lite,False,label_3_no_clear_dimension_keyword,"Label aktual gabungan, tetapi tidak terdeteksi keyword usefulness atau ease of use yang jelas.",2,bagus,,,,negative,-0.3818,2.85,5,Sahat Manik,2026-05-13 11:06:24,0,Relevan dengan P1 dan P3,3,0.198,0.676,0.126,low,False,bagus aplikasinya,bagus aplikasinya bagus aplikasi,True,False,False,False,True
3660,1,P1 - Different suggestion and wrong prediction,Prioritas tertinggi: saran label berbeda dari label aktual dan prediksi model juga salah.,,,,,,sangat bermanfaat ðŸ¥°,sangat manfaat,1,1,3,Usefulness + Ease of Use,1,Usefulness,3 -> 1,1,Usefulness,False,label_3_only_usefulness_detected,"Label aktual gabungan, tetapi keyword yang terdeteksi lebih dominan usefulness saja.",3,,"bermanfaat, manfaat",,,positive,0.5859,5.76,5,Sarwandi Fataruba,2026-05-13 11:05:35,0,Relevan dengan P1 dan P3,3,0.0,0.0,1.0,high,True,sangat bermanfaat ðÿ¥°,sangat bermanfaat ðÿ¥° sangat manfaat,False,True,False,False,True
3667,3,P3 - Label 0 contains ease keyword,Label tidak relevan perlu dicek karena komentar mengandung indikasi ease of use atau masalah penggunaan.,,,,,,"ijin bertanya, kenapa saya tidak bisa login padahal sudah daftar BPJSTK BPU dan skrg mau bayar iurannya tidak bisa masuk",ijin tanya tidak bisa login padahal daftar bpjstk bpu skrg mau bayar iur tidak bisa masuk,0,0,0,Tidak relevan dengan UMUX-Lite,3,Usefulness + Ease of Use,0 -> 3,0,Tidak relevan dengan UMUX-Lite,True,label_0_contains_both_dimensions,"Label aktual tidak relevan, tetapi komentar mengandung indikasi usefulness dan ease of use.",20,,bpjs,"daftar, login, masuk, tidak bisa","tidak bisa login, tidak bisa masuk",positive,0.7906,6.37,5,SITI ROIDA,2026-05-13 10:07:39,1,Tidak relevan dengan pertanyaan manapun,0,0.0,0.286,0.714,high,False,"ijin bertanya, kenapa saya tidak bisa login padahal sudah daftar bpjstk bpu dan skrg mau bayar iurannya tidak bisa masuk","ijin bertanya, kenapa saya tidak bisa login padahal sudah daftar bpjstk bpu dan skrg mau bayar iurannya tidak bisa masuk ijin tanya tidak bisa login padahal daftar bpjstk bpu skrg mau bayar iur tidak bisa masuk",False,True,True,True,True
